"device_id","mac_address","ip_address","user_id"
"1689","82:c3:98:36:b7:d8","21.156.101.21","6662"
"1690","b0:24:e3:6f:3e:3c","198.250.216.185","6663"
"1691","90:b8:12:98:04:7a","81.229.185.102","6664"
"1692","88:38:0b:24:f1:aa","166.14.236.225","6665"
"1693","4b:11:df:73:5d:01","182.44.216.52","6666"
"1694","e7:e1:38:54:10:ba","2.48.170.178","6667"
"1695","ff:08:f8:1a:5b:f0","197.148.200.202","6668"
"1696","ab:c0:52:b0:02:e1","73.80.44.220","6669"
"1697","c7:a5:28:33:eb:cc","64.216.163.64","6670"
"1698","bf:69:10:7f:38:ba","16.175.6.207","6671"
"1699","b2:e5:c7:a4:af:63","151.148.241.210","6672"
"1700","b3:1f:ae:91:d5:ad","181.150.36.129","6673"
"1701","46:ad:b9:85:e3:a7","179.242.1.31","6674"
"1702","d5:5f:63:9d:d6:2f","176.200.254.64","6675"
"1703","7f:c4:d5:1a:6b:c4","210.170.29.97","6676"
"1704","e9:48:79:2d:65:8a","190.98.196.219","6677"
"1705","87:15:75:3a:09:45","176.4.96.60","6678"
"1706","ee:6b:4f:33:f5:df","130.55.153.83","6679"
"1707","49:7a:d4:13:b2:c6","13.17.41.237","6680"
"1708","a9:3a:92:1a:fd:68","116.156.48.116","6681"
"1709","ac:27:74:a4:cb:4f","154.229.249.162","6682"
"1710","0b:1a:ed:70:06:54","54.202.176.58","6683"
"1711","fc:52:cf:cc:2d:25","140.87.63.221","6684"
"1712","bd:1d:51:eb:14:38","23.45.251.180","6685"
"1713","5f:39:35:8f:33:42","93.30.109.249","6686"
"1714","6c:90:c6:ed:8d:32","143.143.181.131","6687"
"1715","b1:cd:1b:bb:b3:44","108.79.58.85","6688"
"1716","c7:a5:1e:87:3b:c3","161.53.99.202","6689"
"1717","d2:52:41:1c:a3:fd","7.65.154.63","6690"
"1718","75:72:42:05:75:07","97.44.114.116","6691"
"1719","6a:26:d6:70:7a:01","201.69.179.73","6692"
"1720","4e:be:1c:e8:82:09","14.159.15.100","6693"
"1721","0a:40:db:0a:b3:27","32.71.16.80","6694"
"1722","03:a6:88:5c:75:f8","121.65.241.65","6695"
"1723","18:f5:73:09:40:50","4.196.249.142","6696"
"1724","5f:4e:73:a0:2b:3d","198.23.184.184","6697"
"1725","ac:4a:7b:e3:ac:c0","97.58.113.3","6698"
"1726","99:c3:e0:a7:0b:90","21.44.50.68","6699"
"1727","b4:d7:e0:a6:81:5e","13.173.237.111","6700"
"1728","16:91:3a:57:41:4e","132.51.246.151","6701"
"1729","44:fd:fa:7d:4a:da","54.67.181.164","6702"
"1730","f3:cc:b5:6b:ed:97","70.110.95.252","6703"
"1731","2e:d0:09:3f:37:f0","16.184.183.44","6704"
"1732","e4:c8:c9:50:1c:3b","180.212.83.241","6705"
"1733","95:c4:69:0a:0d:f9","136.228.44.165","6706"
"1734","2d:56:f9:0d:70:7b","52.101.158.118","6707"
"1735","40:b3:a2:88:49:42","118.248.123.8","6708"
"1736","84:c3:11:ed:55:13","37.126.61.61","6709"
"1737","73:84:57:ad:1a:6f","18.18.223.9","6710"
"1738","d6:10:34:97:6a:30","206.74.185.146","6711"
"1739","fc:5b:53:e1:6a:b5","96.25.7.21","6712"
"1740","72:84:84:3f:c6:28","223.69.170.4","6713"
"1741","4f:16:01:50:68:2c","179.225.137.46","6714"
"1742","d1:12:18:07:3e:2c","124.252.142.238","6715"
"1743","1a:40:f8:bb:8e:07","216.75.111.148","6716"
"1744","df:b6:a1:f8:68:b5","106.165.24.24","6717"
"1745","86:5f:7e:ef:01:0f","123.20.16.131","6718"
"1746","90:8e:68:97:a5:c3","25.197.106.196","6719"
"1747","d1:88:36:67:f2:eb","70.177.237.240","6720"
"1748","df:8f:10:76:30:f3","140.187.174.110","6721"
"1749","5a:0b:5b:50:d9:45","52.234.197.57","6722"
"1750","8b:69:46:a1:6c:5c","183.211.131.54","6723"
"1751","f0:75:77:16:34:01","33.53.72.212","6724"
"1752","5a:06:ce:76:19:26","25.223.149.185","6725"
"1753","58:25:31:a5:3e:b9","87.19.26.0","6726"
"1754","b7:99:d6:a5:9a:fd","115.43.14.166","6727"
"1755","df:fb:9d:3c:67:f6","59.107.44.175","6728"
"1756","a7:bb:03:e3:a6:fc","142.84.195.69","6729"
"1757","99:87:19:b4:e9:b4","134.15.174.189","6730"
"1758","72:bb:29:97:31:4f","221.159.225.101","6731"
"1759","a4:84:19:ca:58:eb","47.174.226.97","6732"
"1760","70:6a:1f:dc:2a:22","194.146.214.52","6733"
"1761","de:36:02:1b:e6:ac","199.185.239.176","6734"
"1762","f2:46:d4:66:10:18","193.248.44.89","6735"
"1763","42:ab:a1:61:ef:3b","144.184.107.137","6736"
"1764","a9:80:a0:e9:8d:12","65.170.86.68","6737"
"1765","9a:ce:ce:e3:b2:68","95.205.42.21","6738"
"1766","75:49:eb:5c:d7:c0","76.114.242.194","6739"
"1767","12:e3:ee:22:93:49","108.165.3.145","6740"
"1768","81:07:21:91:05:58","3.54.224.100","6741"
"1769","82:df:67:54:87:64","87.196.53.14","6742"
"1770","6a:01:42:c5:e5:83","68.237.150.123","6743"
"1771","bc:7f:46:ad:40:f2","58.12.234.108","6744"
"1772","46:0d:a0:48:44:d9","171.73.28.153","6745"
"1773","77:4f:bf:e8:37:25","25.173.46.46","6746"
"1774","bd:6e:26:18:bf:10","66.217.208.232","6747"
"1775","9c:5a:dd:36:3c:a3","103.84.76.1","6748"
"1776","50:26:4e:f5:b1:8e","46.2.75.227","6749"
"1777","89:5c:80:0b:a3:9b","64.117.210.122","6750"
"1778","71:09:dc:03:02:21","104.193.20.215","6751"
"1779","08:f4:87:d2:1b:fd","6.127.83.67","6752"
"1780","b4:3f:8c:b0:e2:db","137.27.182.149","6753"
"1781","5e:67:b9:07:80:92","70.78.182.199","6754"
"1782","1b:3f:b6:25:fc:24","59.206.52.50","6755"
"1783","6c:e8:f4:fd:f5:f4","107.243.238.214","6756"
"1784","9a:f9:b8:69:c6:67","71.131.3.247","6757"
"1785","b5:bf:ad:e6:71:61","64.36.3.158","6758"
"1786","6c:1e:d3:99:45:7b","101.67.184.1","6759"
"1787","dd:d2:d0:b6:07:f2","19.33.208.17","6760"
"1788","22:c0:28:a0:06:2a","54.16.94.98","6761"
"1789","42:ca:27:8f:5e:4e","156.214.236.212","6762"
"1790","bb:ca:74:2e:3a:1a","151.78.108.245","6763"
"1791","74:02:6f:39:5c:6c","110.29.154.182","6764"
"1792","ec:b4:15:90:12:ba","170.120.1.45","6765"
"1793","7a:9f:ce:21:4d:41","35.114.162.165","6766"
"1794","2f:a6:a0:17:6c:f4","195.81.44.185","6767"
"1795","a0:61:bb:0a:54:1f","159.105.2.255","6768"
"1796","27:ff:b5:74:ca:d1","16.77.240.178","6769"
"1797","a9:26:be:42:2c:3c","223.76.236.94","6770"
"1798","c2:a8:d4:de:c2:4e","35.11.79.157","6771"
"1799","85:18:a6:26:4b:2b","211.217.142.206","6772"
"1800","9f:9e:62:c8:a8:e7","182.29.122.11","6773"
"1801","8e:80:5e:e7:7c:f5","172.169.72.220","6774"
"1802","fd:76:bf:9c:5e:16","10.149.156.90","6775"
"1803","46:f8:60:84:0a:0b","114.140.91.120","6776"
"1804","b3:75:54:b5:f0:f2","146.126.67.166","6777"
"1805","31:9c:84:ca:b3:73","193.67.47.101","6778"
"1806","59:d8:ad:22:a6:68","111.118.198.190","6779"
"1807","08:5f:06:ca:02:88","153.171.61.210","6780"
"1808","21:e6:c5:b4:03:fb","1.249.221.165","6781"
"1809","9e:93:3b:04:c7:b9","129.46.227.31","6782"
"1810","5f:37:8d:66:e2:70","12.238.153.145","6783"
"1811","22:0a:5e:87:6b:98","78.87.47.1","6784"
"1812","e7:8f:d5:78:9a:2b","60.212.143.31","6785"
"1813","ae:64:7f:d4:21:f6","150.218.125.75","6786"
"1814","30:18:91:1e:9a:aa","211.204.169.186","6787"
"1815","40:8e:4e:3f:36:a1","31.75.15.127","6788"
"1816","27:18:f7:b4:96:f6","116.42.161.109","6789"
"1817","7f:c2:f2:bb:7a:03","41.224.248.127","6790"
"1818","31:76:21:6d:05:38","87.221.3.25","6791"
"1819","f6:38:7f:50:3c:fa","82.74.230.107","6792"
"1820","12:93:8a:fb:e8:fc","78.18.145.138","6793"
"1821","fe:18:ce:aa:c6:ac","35.159.176.230","6794"
"1822","97:36:43:b3:04:0d","23.151.114.189","6795"
"1823","c7:6d:16:7d:b8:02","49.244.55.115","6796"
"1824","ce:f2:08:ee:b1:d2","210.168.251.112","6797"
"1825","7c:72:79:ea:8f:0e","37.229.218.206","6798"
"1826","5a:84:d7:41:2e:64","207.217.37.45","6799"
"1827","e1:a4:c2:da:c3:63","208.147.115.89","6800"
"1828","27:e8:4c:eb:c3:49","88.102.203.83","6801"
"1829","ec:a8:37:2c:de:11","92.234.148.145","6802"
"1830","c2:8a:b7:05:c7:94","164.187.96.105","6803"
"1831","ed:d6:06:1d:16:92","217.63.16.15","6804"
"1832","df:2c:2f:85:82:8c","152.204.168.84","6805"
"1833","5b:4e:f2:b4:51:bc","12.27.22.108","6806"
"1834","c5:40:c1:3d:d7:d7","130.222.141.80","6807"
"1835","78:2f:df:4a:e7:87","34.18.89.146","6808"
"1836","34:cf:c2:d1:f9:ff","202.71.213.45","6809"
"1837","2b:12:2a:61:61:fb","168.94.238.95","6810"
"1838","e6:99:7c:fa:98:09","72.163.54.84","6811"
"1839","bf:40:4e:91:76:4f","166.186.4.38","6812"
"1840","4d:74:68:b6:71:ef","21.21.194.12","6813"
"1841","0f:76:ee:c3:82:94","165.59.150.96","6814"
"1842","d1:0e:4b:41:b2:ea","117.73.187.90","6815"
"1843","35:c1:25:88:6f:39","72.17.207.237","6816"
"1844","e0:2a:b5:5c:c4:c3","113.8.247.151","6817"
"1845","33:7e:c4:7d:13:f8","214.28.36.156","6818"
"1846","a1:bb:85:c7:f7:63","130.17.198.97","6819"
"1847","8f:c5:6d:4b:a7:8a","37.226.54.159","6820"
"1848","8a:df:09:d2:1e:e3","46.10.56.117","6821"
"1849","87:b0:ae:23:29:38","114.87.218.156","6822"
"1850","2e:8a:9f:5e:ed:ee","117.84.208.191","6823"
"1851","96:0a:65:0e:9b:12","139.175.53.185","6824"
"1852","90:6e:a7:e7:c6:3d","77.74.189.46","6825"
"1853","85:35:a1:eb:5b:3b","201.251.233.173","6826"
"1854","d0:ef:40:6b:78:8f","27.204.127.187","6827"
"1855","dc:6c:76:3f:bc:42","107.182.34.230","6828"
"1856","92:1b:23:37:fd:91","133.150.30.59","6829"
"1857","47:0e:5f:dd:e8:fd","71.231.248.10","6830"
"1858","11:33:99:94:45:e9","144.5.65.241","6831"
"1859","be:af:58:69:b7:a7","43.255.214.227","6832"
"1860","48:5e:32:9f:ab:5d","201.242.88.211","6833"
"1861","df:4d:e1:6d:71:35","49.44.91.199","6834"
"1862","1f:39:aa:35:d5:4c","182.226.44.166","6835"
"1863","26:7a:38:33:f8:a7","46.171.193.101","6836"
"1864","71:5d:26:14:ab:12","34.221.183.138","6837"
"1865","69:c4:4c:db:d4:26","82.100.108.227","6838"
"1866","24:bb:22:1c:c1:eb","154.195.3.248","6839"
"1867","b7:f1:a9:1b:72:c8","200.228.165.223","6840"
"1868","d0:c0:96:15:9c:5e","28.139.41.19","6841"
"1869","b9:97:9d:c2:09:20","17.129.134.158","6842"
"1870","b5:5d:1b:cc:2d:18","80.114.173.36","6843"
"1871","1e:73:14:8c:64:d3","86.27.33.146","6844"
"1872","28:60:86:6b:b0:2c","216.254.229.98","6845"
"1873","2d:d0:86:f6:5b:84","210.12.126.57","6846"
"1874","06:18:1e:96:1f:c5","167.68.29.117","6847"
"1875","84:26:90:7b:b3:c2","143.102.187.39","6848"
"1876","8b:5e:f8:fc:5e:59","36.140.17.241","6849"
"1877","0b:95:f9:4b:21:3b","220.227.15.186","6850"
"1878","bb:ca:73:dd:40:df","216.125.2.241","6851"
"1879","a0:c0:ba:31:4c:81","84.22.181.167","6852"
"1880","5a:1e:c9:55:ce:2a","6.85.168.195","6853"
"1881","66:ec:80:24:eb:00","188.170.29.38","6854"
"1882","d0:b2:3b:85:58:a0","20.18.157.181","6855"
"1883","d4:8b:56:de:c3:fd","141.89.83.74","6856"
"1884","06:c4:e8:27:8a:64","37.103.142.130","6857"
"1885","5e:9f:cc:e5:e0:b0","158.194.124.138","6858"
"1886","42:8a:e4:c4:ce:e4","168.198.155.84","6859"
"1887","7a:8d:0b:c5:78:9b","82.184.49.57","6860"
"1888","3e:20:41:fa:70:82","86.50.187.149","6861"
"1889","ee:a0:bd:48:4c:77","17.165.63.120","6862"
"1890","c2:bf:a5:57:b2:21","36.235.61.181","6863"
"1891","cf:f9:2a:52:86:51","171.143.4.231","6864"
"1892","bd:7e:e8:09:10:52","129.42.116.157","6865"
"1893","f1:4d:12:c7:09:dc","56.42.171.58","6866"
"1894","56:08:46:05:df:1e","60.254.183.40","6867"
"1895","da:61:e6:05:fb:1b","89.5.65.219","6868"
"1896","6c:d7:10:b9:bf:08","45.203.60.254","6869"
"1897","68:7a:49:2d:47:e5","85.251.19.225","6870"
"1898","55:36:a4:ae:1a:56","64.133.19.189","6871"
"1899","95:5f:e4:92:f5:c9","54.37.99.58","6872"
"1900","c4:59:d0:3b:18:fa","181.228.23.139","6873"
"1901","9a:74:60:f7:84:ce","173.136.216.179","6874"
"1902","3d:a6:ca:2d:8b:83","218.212.72.117","6875"
"1903","5f:e0:de:17:55:09","49.161.31.63","6876"
"1904","33:25:ba:fc:0c:be","200.58.143.76","6877"
"1905","9d:88:66:f7:0e:98","200.154.228.140","6878"
"1906","7c:c9:33:90:1a:7c","171.158.7.217","6879"
"1907","3e:2c:6d:81:a4:a9","117.148.186.64","6880"
"1908","37:af:23:72:cd:af","141.177.56.204","6881"
"1909","6f:33:d7:25:57:56","157.79.234.128","6882"
"1910","3e:c7:1a:b0:b0:71","163.221.250.94","6883"
"1911","6e:4f:37:5d:b5:b9","186.208.161.185","6884"
"1912","99:4e:e2:5c:0e:26","65.251.87.74","6885"
"1913","ea:f3:70:9a:13:bc","133.207.50.129","6886"
"1914","74:b7:68:9a:9a:12","149.181.44.224","6887"
"1915","e9:21:34:5e:de:1d","11.139.123.223","6888"
"1916","2d:d7:e6:e3:22:ec","216.43.157.112","6889"
"1917","03:38:e8:f3:64:72","16.19.91.102","6890"
"1918","ce:2e:6c:b7:cf:ea","63.228.72.194","6891"
"1919","7a:59:f1:8d:f1:a0","62.155.29.167","6892"
"1920","03:2f:8c:74:1e:3c","109.10.181.175","6893"
"1921","fe:06:63:ce:fa:f4","187.63.143.185","6894"
"1922","eb:0c:0f:69:70:25","75.141.69.170","6895"
"1923","6c:6a:b2:9b:64:d2","19.119.225.215","6896"
"1924","fb:e2:a9:62:8b:51","45.7.46.22","6897"
"1925","6a:e9:f7:d4:ab:90","27.124.150.26","6898"
"1926","c2:c9:eb:9b:4c:26","97.146.158.72","6899"
"1927","fc:e7:33:be:ac:8f","16.63.230.81","6900"
"1928","b2:d2:c9:ad:0e:af","47.83.158.240","6901"
"1929","0f:1b:f1:4d:5f:7c","217.251.133.219","6902"
"1930","f4:43:e7:c7:71:af","38.151.237.184","6903"
"1931","27:77:45:20:4f:6d","135.9.100.186","6904"
"1932","73:9f:bb:42:3f:c9","88.92.236.55","6905"
"1933","a4:f8:d3:90:30:0e","121.193.68.217","6906"
"1934","5f:ab:d7:8c:9b:07","123.219.68.173","6907"
"1935","39:34:26:de:13:1c","65.3.83.156","6908"
"1936","51:e5:e3:3e:0a:98","8.205.85.119","6909"
"1937","dd:0a:a5:9e:e7:35","185.183.178.44","6910"
"1938","b1:43:96:dc:af:77","160.37.100.140","6911"
"1939","ed:b1:21:29:dd:9b","50.128.242.35","6912"
"1940","7d:34:e1:4d:9e:1b","203.9.211.40","6913"
"1941","73:59:aa:9f:31:9e","137.182.69.237","6914"
"1942","06:40:a6:03:e7:e8","29.125.93.135","6915"
"1943","a6:5f:40:83:39:4d","69.27.200.204","6916"
"1944","f5:cc:1c:b3:71:59","62.95.199.235","6917"
"1945","82:18:14:44:de:4b","147.81.193.92","6918"
"1946","5f:83:fc:86:c2:55","58.6.24.93","6919"
"1947","29:2d:19:bf:fa:30","121.167.134.232","6920"
"1948","67:00:61:56:91:f0","97.193.135.249","6921"
"1949","e0:aa:4a:64:27:fb","95.55.69.239","6922"
"1950","1a:a1:07:40:c0:9a","82.64.17.251","6924"
"1951","32:23:7a:9b:b3:98","70.5.143.49","6925"
"1952","0f:4c:17:86:66:d8","147.52.98.93","6926"
"1953","0c:8c:9e:33:63:b1","146.149.79.179","6927"
"1954","54:11:32:f2:e2:08","209.22.54.170","6928"
"1955","f9:e9:54:21:54:7f","135.87.79.191","6929"
"1956","86:82:99:af:e0:42","61.139.60.25","6930"
"1957","b3:b2:41:e1:74:90","39.234.127.149","6931"
"1958","90:49:b7:55:6d:e3","76.242.223.110","6932"
"1959","dd:bb:6d:a5:bb:e7","179.12.83.142","6933"
"1960","85:82:e5:6b:82:48","186.217.32.170","6934"
"1961","6a:be:d5:1d:08:ff","49.25.27.200","6935"
"1962","a1:00:b6:1c:4d:7e","223.27.150.158","6936"
"1963","27:25:4e:4f:8c:e6","157.212.75.41","6937"
"1964","b4:b4:70:9b:f0:81","110.189.163.15","6938"
"1965","31:8b:eb:a4:73:24","98.74.120.99","6939"
"1966","7b:9c:36:be:72:de","22.201.226.73","6940"
"1967","64:d0:00:99:d8:bf","80.27.3.171","6941"
"1968","f4:44:24:0a:3c:89","76.128.216.128","6942"
"1969","38:5d:a3:a1:63:c4","58.234.138.40","6943"
"1970","af:ed:3d:f7:3c:6e","126.110.157.142","6944"
"1971","b4:a8:b3:ff:5d:f2","140.47.119.72","6945"
"1972","66:ba:75:82:3f:b4","100.180.15.46","6946"
"1973","f8:8a:43:14:ba:2e","53.113.189.35","6947"
"1974","2f:84:5e:7e:43:3f","118.252.154.9","9868"
"1975","11:d0:71:e9:3a:e1","24.8.15.241","6948"
"1976","c2:94:f4:b5:9d:2b","88.210.222.130","6949"
"1977","5e:a7:db:e7:26:fd","198.135.195.8","6950"
"1978","93:6c:5a:0d:e8:09","199.138.8.123","6951"
"1979","b0:f8:06:a5:b0:7c","103.50.221.114","6952"
"1980","bd:1d:6a:36:4f:6b","172.36.231.9","6953"
"1981","aa:7b:68:d7:88:8c","166.219.173.56","6954"
"1982","18:97:ce:78:ac:4c","57.210.132.196","6955"
"1983","7d:4e:7f:eb:5a:8b","95.147.155.167","6956"
"1984","e3:48:83:06:ed:68","184.10.252.12","6957"
"1985","3d:96:35:5f:8b:2a","206.192.212.48","6958"
"1986","58:fe:58:60:f7:72","150.11.59.96","6959"
"1987","ea:fa:64:ff:d6:fd","55.105.107.171","6960"
"1988","1e:c8:da:82:30:e4","111.142.117.41","6961"
"1989","c7:f5:b7:89:4a:48","84.124.20.94","6962"
"1990","c3:f9:07:80:a9:43","135.82.124.17","6963"
"1991","e0:6e:06:7e:3f:84","223.205.155.240","6964"
"1992","70:f0:c4:fe:56:ab","130.130.144.168","6965"
"1993","d6:0f:81:2b:f0:dc","27.177.230.13","6966"
"1994","d6:ae:c9:99:4f:c1","104.252.217.13","6967"
"1995","77:73:86:f0:d2:06","205.69.24.150","6968"
"1996","23:8b:8b:85:ae:c2","122.139.121.201","6969"
"1997","eb:d2:f4:1f:a1:72","122.242.235.139","6970"
"1998","f2:10:7a:83:ab:fa","14.20.212.141","6971"
"1999","79:01:fa:36:35:c7","67.155.56.165","6972"
"2000","10:94:bb:fd:6a:66","76.117.199.117","6973"
"2001","28:87:e8:39:23:cf","55.228.30.5","6974"
"2002","f5:71:68:cd:c4:86","179.219.76.5","6975"
"2003","02:74:be:3c:e5:00","5.143.98.148","6976"
"2004","92:e7:2f:f8:5e:19","35.83.242.204","6977"
"2005","79:ae:a9:5a:63:4d","144.172.11.181","6978"
"2006","35:f9:a7:bd:e6:e0","197.34.183.188","6979"
"2007","37:26:93:83:0d:ae","120.251.120.238","6980"
"2008","b4:7b:50:d0:6a:cd","51.136.115.57","6981"
"2009","3c:d9:33:68:5f:50","22.53.157.229","6982"
"2010","74:e4:e4:62:41:5f","116.245.19.174","6983"
"2011","ba:18:5d:46:f7:b5","30.151.12.114","6984"
"2012","c7:0d:70:f1:b7:df","181.44.89.205","6985"
"2013","27:3c:6c:77:72:70","141.125.120.12","6986"
"2014","4c:a4:09:f6:7b:7b","90.141.232.32","6987"
"2015","aa:64:6a:38:1a:78","85.105.27.202","6988"
"2016","a6:a8:f8:cc:7d:71","69.39.159.103","6989"
"2017","f7:86:b8:56:16:2a","137.187.158.251","6990"
"2018","71:fa:82:a6:b7:73","174.141.223.210","6991"
"2019","24:e4:ac:e3:bf:b3","25.236.186.104","6992"
"2020","ad:62:ff:e1:59:60","181.170.165.136","6993"
"2021","18:f8:7b:77:cc:90","49.99.4.146","6994"
"2022","8c:2d:bf:81:97:61","216.224.149.18","6995"
"2023","be:21:45:95:c5:26","156.54.254.255","6996"
"2024","ef:3e:9c:57:9d:84","78.230.203.54","6997"
"2025","47:f0:fe:c5:15:62","134.183.111.195","6998"
"2026","97:23:ad:1c:aa:f5","148.176.108.250","6999"
"2027","c2:1e:cb:65:ef:56","39.128.64.180","7000"
"2028","ed:82:06:b3:77:67","22.219.169.75","7001"
"2029","d4:af:15:ab:d0:83","175.179.228.79","7002"
"2030","7c:e8:f2:d2:34:14","28.227.127.142","7003"
"2031","de:2a:75:de:79:7d","205.19.110.41","7004"
"2032","b5:e1:ca:9e:89:21","116.36.164.249","7005"
"2033","57:e8:f2:97:72:81","90.106.17.27","7006"
"2034","20:c4:c4:b3:6b:b8","124.172.72.190","7007"
"2035","13:b6:1f:64:42:f4","165.245.204.84","7008"
"2036","69:ed:dc:ae:d8:78","12.11.222.72","7009"
"2037","4f:32:3b:a5:34:a7","77.85.172.167","7010"
"2038","9c:36:a6:0d:bb:86","62.136.212.165","7011"
"2039","9e:3a:49:cd:2b:ba","203.48.146.46","7012"
"2040","2c:c8:5d:c2:55:2a","39.10.75.175","7013"
"2041","c2:f9:ec:5b:1e:b8","140.90.108.225","7014"
"2042","df:80:f6:93:c3:48","199.237.38.114","7015"
"2043","f4:0b:12:8e:2a:ad","164.165.124.138","7016"
"2044","a0:e0:86:2a:4e:73","209.19.178.249","7017"
"2045","a3:f5:22:63:4d:53","114.247.179.16","7018"
"2046","87:c3:20:f2:00:57","19.140.181.167","7019"
"2047","94:29:5d:b9:28:7a","133.196.6.45","7020"
"2048","e6:10:68:98:26:8b","84.227.138.70","7021"
"2049","6f:64:5e:18:82:6f","79.166.54.235","7022"
"2050","8d:a0:f9:02:1e:b2","145.95.224.185","7023"
"2051","aa:0d:7d:b5:d1:d6","123.41.196.66","7024"
"2052","b9:37:27:39:bd:15","101.251.22.36","7025"
"2053","b0:23:50:21:f5:4c","215.3.78.168","7026"
"2054","83:3d:08:6f:10:04","182.144.202.201","7027"
"2055","24:28:a0:b5:7c:18","162.15.52.20","7028"
"2056","18:9a:39:0a:20:a2","42.36.17.141","7029"
"2057","87:30:32:fe:0f:ce","6.93.164.245","7030"
"2058","fa:8f:94:83:d9:ea","206.167.211.113","7032"
"2059","58:6c:cf:6f:58:92","151.47.15.169","7033"
"2060","63:f6:1d:41:83:84","182.251.49.42","7034"
"2061","eb:c2:04:10:60:18","77.156.113.180","7035"
"2062","0a:9a:49:ed:73:fd","170.128.171.203","7036"
"2063","64:e6:dd:20:e7:6d","199.10.11.34","7037"
"2064","7b:78:9d:63:b7:be","213.104.149.91","7038"
"2065","ba:0e:48:05:4b:53","111.32.145.250","7039"
"2066","3d:d9:b0:33:1c:24","56.188.129.13","7040"
"2067","52:c8:81:e7:93:49","200.80.125.185","7041"
"2068","93:53:ac:83:af:9c","191.121.175.85","7042"
"2069","32:99:b0:ba:17:86","219.91.41.206","7043"
"2070","e0:46:ef:72:66:3a","154.151.121.167","7044"
"2071","40:84:94:c4:fb:de","222.114.199.249","7045"
"2072","cf:63:f1:90:03:8e","220.10.232.176","7046"
"2073","75:1c:92:ca:e0:ac","153.102.254.91","7047"
"2074","f5:4f:9e:3d:c8:77","18.14.103.203","7048"
"2075","2e:a0:2a:95:39:80","42.72.11.173","7049"
"2076","b1:ab:10:9c:9c:d6","16.105.101.214","7050"
"2077","ce:48:53:78:42:c6","193.22.110.84","7051"
"2078","3c:f8:49:81:5e:f6","41.165.43.222","7052"
"2079","9a:14:b5:6c:44:a1","79.63.201.242","7053"
"2080","00:c6:92:15:1c:2a","168.28.119.129","7054"
"2081","a8:d2:50:73:ae:5d","194.87.42.64","7055"
"2082","a7:59:e4:45:24:b0","150.1.47.22","7056"
"2083","de:74:f2:1e:49:89","60.74.244.46","7057"
"2084","d9:ea:da:65:e3:2b","217.219.148.150","7058"
"2085","a1:76:f9:37:60:46","53.13.58.201","7059"
"2086","27:b4:59:01:60:52","71.60.44.31","7060"
"2087","73:87:67:e5:0f:8e","169.139.214.210","7061"
"2088","15:81:98:d8:66:b3","202.2.32.236","7062"
"2089","23:1f:78:25:dc:85","187.6.11.32","7063"
"2090","7a:2b:30:0c:31:ef","104.205.217.54","7064"
"2091","a8:61:b8:be:31:2b","55.152.202.214","7065"
"2092","47:51:ad:40:2c:25","176.129.83.201","7066"
"2093","6e:84:45:a7:5c:4f","42.40.157.43","7067"
"2094","36:c4:b6:c2:a1:b1","205.218.137.122","7068"
"2095","0c:b0:64:6e:9c:e2","113.30.165.60","7069"
"2096","89:0d:96:c4:75:64","28.163.244.146","7070"
"2097","1f:99:6f:a1:55:96","36.38.160.253","7071"
"2098","68:9d:38:46:2f:04","218.58.165.128","7072"
"2099","41:be:34:40:db:4a","214.16.53.190","7073"
"2100","35:c5:b7:98:31:70","62.175.99.65","7074"
"2101","7d:c1:fc:b1:60:47","92.143.37.191","7075"
"2102","c3:d9:7a:ca:f7:38","215.222.23.222","7076"
"2103","0b:07:4c:61:c5:78","193.35.181.62","7077"
"2104","6e:59:db:51:d8:4f","202.9.239.128","7078"
"2105","ba:15:2e:a7:3f:14","223.202.248.82","7079"
"2106","19:4c:46:e0:80:f8","213.206.162.126","7080"
"2107","3a:1d:41:a9:58:f0","201.12.248.164","7081"
"2108","0d:39:e5:30:ae:74","88.63.117.33","7082"
"2109","4c:a8:b5:47:21:bb","78.49.106.102","7083"
"2110","73:4e:b7:3a:9a:83","161.208.253.16","7084"
"2111","08:7f:ff:31:aa:b4","173.192.45.123","7085"
"2112","15:c1:f1:36:75:69","200.87.150.207","7086"
"2113","c0:a0:af:31:d7:4f","38.241.6.43","7087"
"2114","00:93:3a:45:70:f0","46.85.225.77","7088"
"2115","4c:e2:ad:3c:d6:3b","44.254.214.206","7089"
"2116","ed:5e:14:76:95:12","200.20.142.161","7090"
"2117","08:26:b0:aa:5c:8b","98.182.25.78","7091"
"2118","c6:cd:33:50:82:ad","111.162.69.85","7092"
"2119","54:64:f5:bb:cb:49","45.20.102.135","7093"
"2120","95:5e:e3:60:fa:d4","41.178.137.61","7094"
"2121","ce:cc:df:d1:3b:7c","204.51.67.231","7095"
"2122","3b:a5:48:4c:65:f9","114.39.225.195","7096"
"2123","4d:ba:72:dd:cd:87","205.34.129.31","7097"
"2124","e6:3c:81:b0:ec:89","187.237.196.111","7098"
"2125","31:e7:c4:c5:a5:06","93.89.222.196","7099"
