"computer_id","mac_address","ip_address","user_id"
"3098","4e:2a:03:e1:8a:01","135.2.29.141","13060"
"3099","46:25:57:03:0b:37","79.61.60.229","13061"
"3100","e9:45:33:56:69:7c","19.161.129.217","13062"
"3101","1b:15:09:e6:07:a0","2.196.242.238","13063"
"3102","9e:4f:b0:8e:04:36","56.216.41.244","13064"
"3103","97:be:e4:4a:49:c0","118.6.143.80","13065"
"3104","53:c8:f6:94:e9:b8","36.91.117.31","13066"
"3105","83:5b:ae:f5:5b:4c","105.90.184.2","13067"
"3106","79:32:a5:12:2a:03","179.13.31.25","13068"
"3107","32:3e:20:ab:5d:1e","108.99.144.182","13069"
"3108","03:92:2a:d5:fe:69","110.228.77.176","13070"
"3109","99:7c:a3:72:22:d2","71.94.228.5","13071"
"3110","20:c1:59:36:28:59","78.241.129.227","13072"
"3111","f1:16:80:cd:cf:b7","87.178.162.152","13073"
"3112","13:07:f2:80:36:69","84.193.244.228","13074"
"3113","51:1c:cf:67:ba:35","83.52.54.79","13075"
"3114","a2:0d:49:13:c5:dc","87.165.29.115","13076"
"3115","35:1b:a4:02:d9:27","200.200.203.51","13077"
"3116","c8:92:b7:9d:6e:fa","61.251.21.251","13078"
"3117","87:4f:ce:2d:03:27","68.101.16.113","13079"
"3118","4a:08:0e:be:03:4f","198.120.220.223","13080"
"3119","86:e1:16:62:68:df","147.4.247.247","13081"
"3120","09:8d:b2:c1:dd:d7","13.66.97.89","13082"
"3121","83:f6:dd:60:6c:a6","49.252.173.156","13083"
"3122","72:9d:08:b7:74:13","182.118.207.68","13084"
"3123","5f:9b:c2:5c:05:c8","176.70.2.94","13085"
"3124","0e:bf:53:c0:49:7a","74.106.78.178","13086"
"3125","d5:f1:1a:2d:ad:cb","10.111.175.210","13087"
"3126","32:c7:c6:b7:b3:c3","173.107.152.182","13088"
"3127","54:87:21:68:04:8c","174.176.211.68","13089"
"3128","a1:d9:83:b7:bd:01","69.52.183.47","13090"
"3129","ac:36:ce:10:2f:e1","49.171.193.120","13091"
"3130","2a:dd:34:32:fe:35","104.190.195.173","13092"
"3131","8d:f7:65:05:cb:25","165.137.63.219","13093"
"3132","c8:a8:d1:6d:e1:37","102.144.93.93","13094"
"3133","a2:a6:46:27:f2:a6","120.27.140.11","13095"
"3134","86:c0:03:dc:47:f2","105.214.176.7","13096"
"3135","dd:ba:5f:12:32:aa","97.14.125.62","13097"
"3136","1a:af:fa:ec:f7:5d","34.233.198.175","13098"
"3137","ad:56:c3:ae:25:a2","56.215.216.100","13099"
"3138","0f:0e:c4:39:c1:73","14.76.116.117","13100"
"3139","2d:f0:a4:4b:76:53","95.120.66.254","13101"
"3140","b3:41:d9:a8:96:92","49.183.153.240","13102"
"3141","ef:78:c7:0d:92:3c","157.236.44.197","13103"
"3142","12:58:07:50:0c:41","83.0.64.246","13104"
"3143","ad:db:56:c0:4d:64","206.116.222.235","13105"
"3144","45:45:73:b5:fa:71","86.119.112.203","13106"
"3145","84:cb:e9:b6:62:ef","56.235.190.2","13107"
"3146","aa:f6:26:3a:b9:77","76.92.99.68","13108"
"3147","40:12:e6:b3:58:18","38.154.35.178","13109"
"3148","ee:9e:a3:04:f4:28","81.78.39.177","13110"
"3149","fc:31:f4:3e:ec:78","24.218.176.154","13111"
"3150","76:8f:b5:aa:6a:a2","14.173.50.241","13112"
"3151","9e:41:de:f3:95:5a","76.32.224.82","13113"
"3152","bc:23:7e:b1:fa:e9","131.147.33.123","13114"
"3153","69:c1:07:c0:00:f5","152.219.201.207","13115"
"3154","54:38:38:9c:8f:53","205.181.239.111","13116"
"3155","72:b4:80:0a:a1:c4","18.1.178.115","13117"
"3156","e4:c3:4b:30:80:b9","107.218.93.106","13118"
"3157","17:cf:05:d7:01:30","188.65.62.240","13119"
"3158","00:36:40:4e:08:22","62.153.192.219","13120"
"3159","dd:71:da:54:12:47","203.181.241.66","13121"
"3160","04:14:12:c5:c7:a9","114.233.241.134","13122"
"3161","08:da:5e:89:14:36","153.197.215.169","13123"
"3162","88:61:09:e3:4d:84","176.203.200.246","13124"
"3163","40:45:71:fd:d4:d3","71.67.171.202","13125"
"3164","fb:52:ad:4b:b1:02","20.0.138.222","13126"
"3165","41:b7:21:d9:16:62","65.134.118.27","13127"
"3166","25:d5:ac:c8:b4:d9","2.183.21.113","13128"
"3167","a3:d2:f2:cc:36:f7","97.194.50.116","13129"
"3168","da:f1:1b:e6:e2:1f","98.56.236.82","13130"
"3169","af:69:dc:95:a6:c1","72.155.28.172","13131"
"3170","25:bb:de:63:9e:36","104.184.16.216","13132"
"3171","d3:31:a0:06:33:59","166.130.123.156","13133"
"3172","69:f0:36:cf:b7:2e","174.36.199.226","13134"
"3173","bd:ac:d0:96:99:18","91.253.119.24","13135"
"3174","a2:80:c8:f8:f5:77","115.55.165.54","13136"
"3175","e8:39:62:8e:39:38","199.214.7.20","13137"
"3176","54:57:54:18:28:ee","85.37.84.141","13138"
"3177","37:3d:e0:94:30:2a","156.117.177.173","13139"
"3178","ad:50:8c:d3:08:70","53.236.24.20","13140"
"3179","a3:1f:d2:94:36:20","84.61.36.23","13141"
"3180","a7:02:81:aa:d1:bc","169.157.241.97","13142"
"3181","f2:57:b3:8e:26:58","221.6.34.51","13143"
"3182","01:92:5f:90:d0:42","147.147.196.225","13144"
"3183","16:11:7e:f4:bb:23","149.1.27.178","13145"
"3184","f0:e0:a2:ec:e9:ff","35.171.40.103","13146"
"3185","5b:c0:f9:0c:e9:57","207.194.191.94","13147"
"3186","46:38:04:6b:c6:cb","100.19.64.172","13148"
"3187","89:41:33:8e:8e:9e","142.244.250.98","13149"
"3188","2b:79:9c:7c:b2:b3","10.167.32.174","13150"
"3189","2d:21:3b:26:cf:15","40.160.198.21","13151"
"3190","eb:d5:e3:9b:74:e7","167.120.55.28","13152"
"3191","58:84:57:f5:51:8e","74.229.220.43","13153"
"3192","42:43:08:fe:50:b0","13.196.245.202","13154"
"3193","26:1a:3a:e0:f2:3b","171.127.106.40","13155"
"3194","12:aa:6e:7a:dc:51","205.2.35.99","13156"
"3195","d2:7a:56:84:4a:50","133.114.212.114","13157"
"3196","f5:ad:43:f5:fb:f7","123.219.148.243","13158"
"3197","a8:84:56:6e:e4:77","190.226.172.185","13159"
"3198","06:ba:3b:ab:d8:0c","143.247.80.49","13160"
"3199","f9:3d:69:4f:da:85","41.53.43.99","13161"
"3200","21:8b:b5:d9:1b:00","87.81.176.252","13162"
"3201","5e:be:91:48:ec:e5","217.21.76.141","13163"
"3202","d7:7b:5b:b5:3a:30","197.62.93.29","13164"
"3203","be:a7:79:19:80:06","79.95.100.31","13165"
"3204","0c:2d:05:9a:e2:af","197.102.229.228","13166"
"3205","21:ed:0a:b8:89:13","48.175.42.3","13167"
"3206","9b:c5:2d:44:ec:7e","35.109.3.103","13168"
"3207","dc:86:57:02:e2:f1","213.196.187.230","13169"
"3208","d9:b2:eb:cb:fd:3f","56.249.28.90","13170"
"3209","a6:71:98:ea:f5:42","126.215.65.83","13171"
"3210","10:60:aa:22:1b:ac","164.246.210.168","13172"
"3211","d9:1b:45:b6:49:bd","177.31.93.75","13173"
"3212","7d:6c:6d:c6:2c:3e","212.4.84.98","13174"
"3213","02:e1:c2:ba:19:4b","123.53.99.41","13175"
"3214","7f:d6:fe:84:ae:a7","42.90.193.14","13176"
"3215","7b:0c:5d:dc:ec:d1","114.115.46.66","13177"
"3216","1c:5b:01:2d:7f:94","84.61.102.129","13178"
"3217","6e:17:10:2b:5e:43","106.175.213.207","13179"
"3218","10:4e:f9:20:57:a6","223.147.122.109","13180"
"3219","ea:1b:b1:58:23:92","70.180.238.83","13181"
"3220","d0:52:f4:43:7b:b1","90.187.102.246","13182"
"3221","f0:db:6a:3e:51:5a","188.52.42.68","13183"
"3222","a9:4b:cc:67:7b:d7","38.212.220.200","13184"
"3223","71:47:ce:0a:e7:86","33.238.164.86","13185"
"3224","8e:9b:aa:90:ad:0f","132.114.162.59","13186"
"3225","c3:1d:bd:3a:6a:c7","158.187.75.232","13187"
"3226","ce:70:f4:4b:18:0e","201.126.29.235","13188"
"3227","d1:3c:4c:b0:6a:3c","121.103.24.178","13189"
"3228","3a:86:be:f2:44:45","214.31.165.152","13190"
"3229","1b:be:02:5d:89:d5","34.248.167.2","13191"
"3230","ed:f9:1d:54:82:35","168.188.122.160","13192"
"3231","f3:86:ba:89:5d:6b","113.44.178.116","13193"
"3232","db:4e:a9:6e:1a:f0","11.110.206.178","13194"
"3233","84:ed:98:ed:06:42","99.11.58.194","13195"
"3234","b4:78:78:44:ae:c4","184.191.100.78","13196"
"3235","58:b1:7a:9b:91:3b","15.28.246.101","13197"
"3236","ae:86:25:38:fc:5e","192.180.40.232","13198"
"3237","c5:4e:59:5d:58:3a","212.148.25.86","13199"
"3238","3d:ca:7e:0c:b5:8a","205.149.103.99","13200"
"3239","59:f9:a4:b1:0b:7c","207.72.194.172","13201"
"3240","d2:22:c1:21:7a:9b","39.227.30.222","13202"
"3241","11:aa:84:8d:2a:59","142.150.110.198","13203"
"3242","0e:d4:3d:5b:58:75","139.156.222.21","13204"
"3243","ce:56:aa:4c:9d:df","36.105.151.58","13205"
"3244","4b:55:98:11:71:0f","104.17.103.100","13206"
"3245","54:83:85:1d:e3:49","214.164.71.171","13207"
"3246","1d:8b:2d:fc:1c:e1","46.241.70.247","13208"
"3247","4d:62:5d:99:0d:7a","64.183.163.255","13209"
"3248","50:94:8c:9f:a8:3e","116.59.21.143","13210"
"3249","15:c6:00:9a:c7:f3","163.85.64.57","13211"
"3250","c0:91:12:dc:a9:c6","192.226.192.122","13212"
"3251","82:b8:69:62:3d:97","93.33.75.122","13213"
"3252","d8:39:8c:21:49:19","147.216.102.25","13214"
"3253","98:ce:72:ea:93:3f","194.165.71.126","13215"
"3254","4f:b9:b3:d4:05:48","75.146.153.208","13216"
"3255","50:3a:56:cb:02:cb","126.230.207.235","13217"
"3256","8c:37:c3:6c:91:76","6.233.21.67","13218"
"3257","95:bf:4f:05:ba:ff","162.36.35.53","13219"
"3258","85:c3:21:69:88:9c","126.27.51.4","13220"
"3259","67:e1:bd:dd:71:e5","122.241.44.51","13221"
"3260","fe:0d:40:55:ee:ea","10.62.186.81","13222"
"3261","6f:be:90:8d:58:9a","79.39.224.33","13223"
"3262","a2:7e:59:84:a6:8b","94.229.33.215","13224"
"3263","53:16:13:a5:ae:e8","190.158.254.101","13225"
"3264","16:ec:47:57:e1:6b","169.133.133.171","13226"
"3265","d0:3d:54:7f:0e:bd","12.58.14.45","13227"
"3266","47:f5:c3:3c:cb:52","1.202.202.0","13228"
"3267","bc:d4:aa:17:cb:2b","138.180.89.185","13229"
"3268","49:eb:ca:98:e2:b2","11.234.69.219","13230"
"3269","0d:a5:de:fa:a4:4b","34.113.108.136","13231"
"3270","c5:c9:aa:db:a8:d7","211.152.54.87","13232"
"3271","7c:5a:91:f2:35:76","172.110.29.194","13233"
"3272","9f:35:69:50:b1:7a","216.91.179.131","13234"
"3273","8c:e1:4c:13:d1:9b","143.94.50.203","13235"
"3274","b3:82:8e:a7:ec:c6","138.238.246.55","13236"
"3275","21:0b:61:e4:d8:85","39.160.172.137","13237"
"3276","98:d8:74:b5:f5:8d","187.118.137.85","13238"
"3277","e4:cd:24:09:59:41","31.48.10.16","13239"
"3278","d1:d8:47:3f:b0:2e","19.50.218.164","13240"
"3279","33:eb:7f:ad:97:1a","195.1.214.152","13241"
"3280","6f:f9:21:de:cf:19","112.52.56.39","13242"
"3281","04:11:e3:4f:9a:11","60.94.120.80","13243"
"3282","2a:27:ea:78:b7:ab","164.253.87.17","13244"
"3283","2b:cd:fe:54:79:a0","197.32.143.204","13245"
"3284","58:29:84:ed:89:a1","213.21.253.44","13246"
"3285","18:15:79:8e:6b:84","31.17.213.171","13247"
"3286","23:2a:eb:06:1f:5b","134.223.66.122","13248"
"3287","76:1d:6c:9c:28:32","123.232.21.148","13249"
"3288","b3:00:24:1d:a8:21","173.101.83.38","13250"
"3289","00:c8:9c:4e:ce:66","107.163.167.116","13251"
"3290","ed:f2:6d:7b:23:27","55.67.79.120","13252"
"3291","dd:20:cc:81:c2:cd","26.46.59.144","13253"
"3292","98:ad:b7:2e:a0:3e","146.228.131.44","13254"
"3293","0d:66:74:fd:f2:d3","189.101.170.207","13255"
"3294","55:69:27:1c:f8:fb","23.131.108.130","13256"
"3295","e1:da:57:c1:9a:fa","12.238.121.42","13257"
"3296","7b:e4:19:4a:a2:1a","73.133.247.140","13258"
"3297","75:cd:f4:28:bd:96","17.126.91.166","13259"
"3298","a6:37:0d:32:4b:46","116.59.138.220","13260"
"3299","4b:8d:20:da:72:46","156.135.170.74","13261"
"3300","f5:52:01:5b:82:29","82.82.205.96","13262"
"3301","5e:7b:50:1e:65:17","46.198.85.66","13263"
"3302","a3:8a:1a:36:6d:6f","165.175.122.134","13264"
"3303","f8:a1:ed:25:eb:91","143.235.2.150","13265"
"3304","b8:56:7d:d0:1f:ac","156.197.113.30","13267"
"3305","04:23:7b:e1:d3:0b","21.166.225.166","13268"
"3306","4b:da:fe:41:e3:b0","78.238.86.28","13269"
"3307","fd:21:59:03:4a:11","185.180.128.208","13270"
"3308","b8:37:9d:b7:d5:6f","49.2.2.117","13271"
"3309","fa:b3:6f:26:b8:e4","206.179.29.103","13272"
"3310","38:0c:cb:fc:7d:c4","107.176.161.224","13273"
"3311","9d:18:f6:ab:2e:cb","157.16.26.192","13274"
"3312","91:c9:74:0f:7d:98","20.30.204.200","13275"
"3313","55:9b:95:eb:34:57","116.160.206.188","13276"
"3314","c3:5c:d9:3c:54:d1","204.17.151.57","13277"
"3315","72:f1:3b:59:1f:6b","59.6.86.59","13278"
"3316","55:a0:62:0b:0f:2a","109.113.84.58","13279"
"3317","04:b9:75:db:da:00","198.88.238.185","13280"
"3318","8e:72:3a:e9:57:eb","181.144.20.143","13281"
"3319","cc:f8:35:28:59:ee","169.249.199.41","13282"
"3320","bc:90:6f:ca:bc:35","133.83.1.158","13283"
"3321","6d:db:aa:21:d3:33","148.43.121.71","13284"
"3322","6c:84:f4:1e:48:a4","208.80.84.181","13285"
"3323","05:64:aa:d4:af:fc","197.92.25.129","13286"
"3324","b0:0a:b9:f4:02:d4","49.218.192.235","13287"
"3325","a2:df:04:44:d6:bc","4.148.249.177","13288"
"3326","58:ee:d4:7f:f8:9e","138.130.121.237","13289"
"3327","3f:6a:7f:b9:60:62","3.12.21.41","13290"
"3328","e7:04:8a:3c:2c:34","140.148.30.77","13291"
"3329","8a:31:29:0a:12:82","106.50.184.161","13292"
"3330","43:d1:ea:57:26:1d","30.104.133.157","13293"
"3331","9d:ae:15:8e:d1:39","43.122.126.239","13294"
"3332","88:8b:d8:8d:1a:02","197.125.66.217","13295"
"3333","dc:6c:8d:f6:7b:35","140.43.144.46","13296"
"3334","84:da:c7:cd:73:58","38.1.252.125","13297"
"3335","b2:c9:4b:96:59:78","204.198.9.134","13298"
"3336","84:f5:be:11:db:92","178.127.151.178","13299"
"3337","6b:21:b2:98:54:1b","16.75.196.96","13300"
"3338","39:0d:ba:69:57:76","115.29.117.39","13301"
"3339","31:d1:78:2c:f2:95","208.228.5.47","13302"
"3340","e5:36:1f:3e:d8:11","13.66.208.105","13304"
"3341","a8:0a:e7:24:70:bc","211.120.144.211","13305"
"3342","e9:1d:25:58:16:29","199.110.176.80","13306"
"3343","1b:cf:57:d2:25:69","2.68.13.172","13307"
"3344","47:f1:23:e6:f2:0c","28.158.176.88","13308"
"3345","2f:61:a5:ed:5c:e4","80.27.206.153","13309"
"3346","3a:b5:06:e9:7e:f5","123.50.33.192","13310"
"3347","55:38:b3:d9:fe:2c","70.199.168.224","13311"
"3348","9b:42:2d:39:b0:11","128.163.70.14","13312"
"3349","5d:1d:43:7e:53:d1","196.115.44.96","13313"
"3350","b8:f3:52:2a:77:f2","220.220.24.106","13314"
"3351","14:91:ea:de:b9:a2","73.239.46.23","13315"
"3352","0e:f8:2e:5b:09:f9","62.46.219.82","13316"
"3353","8d:d9:63:bf:9d:6d","20.45.243.49","13317"
"3354","c8:ca:aa:37:a8:a3","183.163.28.196","13318"
"3355","ae:20:1a:2e:9f:86","91.100.226.114","13319"
"3356","89:ab:34:21:86:ad","19.94.220.187","13320"
"3357","bb:b6:51:b2:a5:17","132.1.129.217","13321"
"3358","27:b0:72:44:ab:1e","211.11.183.56","13322"
"3359","b2:f3:3b:a0:50:e5","95.239.87.23","13323"
"3360","d2:07:ec:a9:68:4e","148.170.250.90","13324"
"3361","bf:56:1d:87:9b:5c","91.213.120.208","13325"
"3362","f0:e4:91:73:b7:79","47.100.251.143","13326"
"3363","ca:61:26:e7:1e:35","213.184.45.81","13327"
"3364","a9:f6:d0:4b:8a:fe","30.47.106.219","13328"
"3365","00:64:6c:7d:c6:f8","215.39.128.77","13329"
"3366","d2:7b:62:f6:6e:b6","87.113.246.151","13330"
"3367","73:16:52:bd:98:65","78.80.105.168","13331"
"3368","6c:d7:7a:a3:a4:5b","19.118.92.205","13332"
"3369","3f:8d:40:5d:04:8b","196.105.69.143","13333"
"3370","e9:48:be:92:05:26","113.241.5.191","13334"
"3371","08:df:83:34:e6:3a","114.68.147.2","13335"
"3372","a2:aa:07:02:bf:7b","117.139.84.72","13336"
"3373","c2:4e:c1:6b:d9:64","66.239.186.46","13337"
"3374","21:80:43:74:e8:14","125.7.38.223","13338"
"3375","88:d0:e7:4a:9b:e4","1.124.128.248","13339"
"3376","4a:02:0b:20:6a:b8","116.216.154.3","13340"
"3377","3e:39:2a:c3:f7:6b","55.163.3.231","13341"
"3378","1f:5b:e6:12:c2:1a","63.26.89.137","13342"
"3379","36:fb:9f:2d:c9:25","180.60.239.239","13343"
"3380","6c:20:12:cb:14:55","95.184.6.48","13344"
"3381","c9:bf:13:7d:19:eb","121.22.190.110","13345"
"3382","ae:8c:e0:55:45:9f","183.168.155.116","13346"
"3383","cc:3f:f7:69:54:0c","42.5.2.148","13347"
"3384","a7:58:b6:86:e5:bf","171.213.95.105","13348"
"3385","ed:67:a2:05:32:3a","157.113.43.167","13349"
"3386","1e:7e:b1:36:4e:f1","221.63.217.160","13350"
"3387","c0:89:09:ee:75:7c","101.214.241.124","13351"
"3388","6e:12:da:7a:a5:b0","53.93.38.51","13352"
"3389","f3:af:8f:ef:60:b5","215.81.201.93","13353"
"3390","bc:4c:d4:1e:27:cb","137.165.10.63","13354"
"3391","3f:08:8d:c0:ad:a3","78.161.219.100","13355"
"3392","7c:09:36:fc:f4:90","179.57.207.154","13356"
"3393","ed:ca:5c:0a:27:95","14.147.113.36","13357"
"3394","e6:aa:bd:cc:21:a6","122.67.122.140","13358"
"3395","1a:e7:ca:24:ea:29","211.185.2.145","13359"
"3396","75:f5:9b:19:ed:6d","183.197.25.81","13360"
"3397","45:bd:e5:1e:c3:40","181.62.216.85","13361"
"3398","33:09:16:06:88:11","223.45.3.31","13362"
"3399","4b:ad:83:0b:9e:3f","96.45.183.249","13363"
"3400","be:96:11:95:55:d2","166.3.169.8","13364"
"3401","7b:91:73:7a:d5:0b","186.200.191.194","13365"
"3402","a5:0a:58:9f:76:4b","58.165.193.20","13366"
"3403","50:ce:e8:5d:12:1e","167.123.79.165","13367"
"3404","63:05:56:59:d1:7c","202.105.201.53","13368"
"3405","96:ca:92:6d:e0:1b","113.200.227.104","13369"
"3406","a7:90:a6:a7:da:fd","100.52.50.36","13370"
"3407","88:4d:53:d7:ef:13","47.3.183.205","13371"
"3408","df:5d:a2:24:56:23","123.121.99.106","13372"
"3409","2f:6f:ad:fe:19:c7","193.179.97.85","13373"
"3410","cd:00:8f:61:b4:e0","126.173.52.40","13374"
"3411","30:09:7c:a3:ba:93","157.65.130.60","13375"
"3412","21:ea:ba:90:65:45","169.42.69.229","13376"
"3413","02:2e:c2:cb:97:4f","19.124.90.85","13377"
"3414","20:e2:92:3b:d6:95","197.3.55.61","13378"
"3415","a5:6c:24:8d:93:c1","55.90.62.61","13379"
"3416","e4:75:fd:71:42:05","49.7.111.228","13380"
"3417","d7:d6:cf:a3:2e:65","34.196.133.67","13381"
"3418","dc:77:5d:70:da:34","14.171.123.158","13382"
"3419","eb:4e:49:7c:28:f3","50.54.144.13","13383"
"3420","35:36:50:54:6c:29","132.222.98.255","13384"
"3421","b0:17:39:6b:54:cc","199.108.195.237","13385"
"3422","30:ea:76:5a:90:fa","28.163.17.236","13386"
"3423","69:11:2e:1c:7d:35","178.223.168.71","13387"
"3424","45:a4:6b:e3:69:49","214.85.167.203","13388"
"3425","bc:1c:97:1d:ff:41","21.154.107.211","13389"
"3426","b2:cb:98:37:24:a5","37.244.63.1","13390"
"3427","c3:74:3e:33:4b:f8","121.69.187.154","13391"
"3428","52:0d:c6:be:68:a3","29.47.28.73","13392"
"3429","f9:fc:d8:e5:97:0f","112.128.83.57","13393"
"3430","c4:bd:69:16:6e:1e","65.18.30.57","13394"
"3431","cc:66:9c:06:03:f8","205.80.59.119","13395"
"3432","27:13:21:84:bb:2b","137.134.19.53","13396"
"3433","45:a9:88:a8:1c:cf","31.202.141.5","13397"
"3434","21:85:54:37:b0:14","12.43.28.198","13398"
"3435","e8:57:e6:eb:03:2d","66.182.76.109","13399"
"3436","17:6b:4a:dc:c2:74","172.95.236.52","13400"
"3437","0d:58:cf:96:f0:ac","37.80.89.193","13401"
"3438","55:1d:38:7e:13:67","213.31.106.10","13402"
"3439","ad:bc:7e:05:5c:cc","73.54.174.151","13403"
"3440","09:f3:56:35:70:02","101.27.11.246","13404"
"3441","00:21:5a:6e:40:29","5.239.63.188","13405"
"3442","f5:7e:e2:a7:11:39","116.245.252.232","13406"
"3443","73:87:ae:e1:f4:8f","73.147.117.222","13407"
"3444","b4:60:af:91:ec:1c","47.189.175.206","13408"
"3445","2a:cb:a8:41:6b:2e","95.35.82.127","13409"
"3446","c5:f4:d0:40:e1:2d","71.59.210.113","13410"
"3447","c8:42:db:94:8f:88","122.33.42.137","13411"
"3448","7d:dc:00:cd:67:0d","5.65.198.132","13412"
"3449","50:9b:c1:0a:bf:11","124.56.110.177","13413"
"3450","6d:21:24:36:89:14","45.15.43.57","13414"
"3451","10:af:a4:03:8c:84","139.57.225.179","13415"
"3452","cc:23:ff:d0:9a:83","11.53.102.210","13416"
"3453","ca:2a:f1:20:99:48","36.66.82.177","13417"
"3454","ae:ca:3b:35:33:4e","107.11.56.145","13418"
"3455","c4:79:6b:37:92:f9","210.96.138.136","13419"
"3456","ba:aa:17:42:fd:80","207.169.122.100","13420"
"3457","3a:d0:22:be:f3:e0","144.42.58.210","13421"
"3458","ff:91:ab:c2:9e:bb","97.55.7.223","13422"
"3459","21:08:f6:48:12:d6","30.201.78.87","13423"
"3460","bb:33:f3:99:4a:a1","90.126.47.236","13424"
"3461","af:8f:16:d6:b4:1b","7.135.206.235","13425"
"3462","ac:1d:61:c4:af:9c","51.204.218.17","13426"
"3463","6a:80:57:43:3e:8d","102.137.231.12","13427"
"3464","59:6e:1d:5f:45:94","73.27.146.15","13428"
"3465","05:04:bf:c5:ca:77","35.5.192.141","13429"
"3466","4f:72:9b:1b:28:ef","215.133.166.225","13430"
"3467","22:0f:6c:17:6a:3a","196.149.42.148","13431"
"3468","0b:c3:9b:6f:3f:67","87.46.178.101","13432"
"3469","bb:91:74:73:6a:94","30.214.209.243","13433"
"3470","ed:12:0f:da:db:15","208.157.106.214","13434"
"3471","82:a7:db:b7:a6:bc","128.45.16.206","13435"
"3472","3f:87:19:e9:67:7d","215.182.216.79","13436"
"3473","10:0f:54:20:07:6d","13.162.2.219","13437"
"3474","38:d6:d2:08:f8:a8","97.201.130.125","13438"
"3475","b6:cf:4b:9e:b2:b4","139.167.106.68","13439"
"3476","d3:39:fb:fd:20:90","119.193.187.103","13440"
"3477","d4:7d:57:75:d1:d1","102.95.82.86","13441"
"3478","c7:be:8e:e5:2d:0c","183.188.155.162","13442"
"3479","6f:39:35:07:9a:a0","196.224.168.231","13443"
"3480","30:c6:4f:b9:73:6d","202.88.198.138","13444"
"3481","0e:21:25:17:01:5e","94.194.1.27","13445"
"3482","94:b6:79:95:a3:dd","34.166.150.123","13446"
"3483","4b:f9:5e:de:cf:e8","204.58.66.231","13447"
"3484","3e:9f:f2:68:59:17","116.99.27.97","13448"
"3485","07:98:16:7f:83:81","210.229.153.96","13449"
"3486","e2:60:5c:45:b5:b2","33.103.186.226","13450"
"3487","36:88:cf:d0:c3:48","73.92.179.255","13451"
"3488","41:a7:f1:75:35:1b","194.203.62.32","13452"
"3489","7d:ad:ca:44:31:6f","52.147.230.205","13453"
"3490","0b:b8:68:4f:0a:9f","124.22.10.214","13454"
"3491","7f:9d:41:dd:02:08","185.68.30.137","13455"
"3492","99:49:92:03:71:0a","57.67.120.235","13456"
"3493","2e:7e:29:1c:c7:f6","66.143.67.225","13457"
"3494","10:45:56:61:8c:0f","38.152.186.201","13458"
"3495","b3:de:82:c2:64:40","70.249.61.202","13459"
"3496","df:7b:76:6f:73:c9","212.255.166.162","13460"
"3497","b0:8e:02:f4:65:41","171.76.101.254","13461"
"3498","c7:f9:78:bb:9d:71","9.249.173.84","13462"
"3499","74:e8:72:74:66:ea","107.131.51.52","13463"
"3500","90:dc:36:cc:bb:b3","37.122.212.30","13464"
"3501","49:bf:84:3b:24:27","126.91.175.64","13465"
"3502","8a:fa:d6:8b:35:94","199.172.191.39","13466"
"3503","d8:d2:e5:49:3c:a8","181.181.148.132","13467"
"3504","65:ee:c6:e7:d0:fc","137.36.13.194","13468"
"3505","e1:bd:73:e7:5f:c4","206.19.90.140","13469"
"3506","87:7e:c9:4b:1d:63","219.75.130.139","13470"
"3507","54:2c:72:83:39:1d","173.42.245.105","13471"
"3508","88:03:7a:9b:7c:94","124.151.179.194","13472"
"3509","ac:61:6d:f7:b1:ac","216.203.140.235","13473"
"3510","95:be:11:9e:a4:59","95.173.47.100","13474"
"3511","8a:ee:17:4e:e8:eb","184.131.212.108","13475"
"3512","1a:bd:95:1f:0a:6a","24.143.214.150","13476"
"3513","17:78:f6:87:95:85","162.175.248.7","13477"
"3514","6e:05:30:22:54:b9","153.123.151.141","13478"
"3515","fa:07:f5:32:80:bd","28.121.193.108","13479"
"3516","65:fa:03:1d:6c:a2","23.107.20.3","13480"
"3517","92:98:98:b4:d1:e6","176.66.196.104","13481"
"3518","e0:84:31:ae:f3:85","211.210.40.175","13482"
"3519","02:1b:4c:f6:6b:d1","78.8.72.210","13483"
"3520","55:bb:a4:81:75:10","48.117.155.124","13484"
"3521","19:ad:b5:be:67:e9","185.118.218.203","13485"
"3522","5f:82:96:74:71:db","11.167.195.120","13486"
"3523","73:3d:a8:27:00:07","212.106.202.215","13487"
"3524","f2:c9:19:97:91:35","8.203.83.75","13488"
"3525","8e:5d:20:47:9d:20","165.235.145.251","13489"
"3526","2d:41:c7:a2:cc:e9","178.180.0.92","13490"
"3527","0b:bc:94:4b:fd:dd","54.12.85.62","13491"
"3528","23:24:ed:0e:01:af","85.117.217.73","13492"
"3529","62:d1:95:0c:53:d0","205.206.75.97","13493"
"3530","06:fa:1b:6f:fe:3e","167.203.181.82","13494"
"3531","2c:e2:86:1a:a8:a0","142.202.141.215","13495"
"3532","7e:6c:9d:99:77:7b","51.126.101.254","13496"
"3533","1a:c7:72:6d:90:32","179.114.8.89","13497"
"3534","29:4a:bf:22:7f:bb","4.246.194.83","13498"
